Mean_X,Mean_Y,Mean_Z,Std_X,Std_Y,Std_Z,Sqrt_X,Sqrt_Y,Sqrt_Z,Median_X,Median_Y,Median_Z,Max_vx,Max_vy,Max_vz,Max_ax,Max_ay,Max_az,Label
-8.448950843,-2.656384208,-0.506688478,6.959832722,2.454739557,2.26452398,268.0410152,88.5621153,56.7957144,-8.364007,-2.40160585,-0.848435675,20.06745424,7.38607226,8.977277,20.37042324,7.63754926,9.4035903,3
-8.349374313,-2.7318822,-0.839522798,7.174469773,2.514024443,2.153519399,269.5543874,90.90533117,56.575869,-7.8005786,-2.5494983,-1.17819995,21.626712,7.18265692,8.3164441,21.7114768,7.3499125,8.6062778,3
-8.207941609,-2.467123667,-0.877775698,6.931783581,2.355748435,2.138894404,263.0663563,83.5236516,56.59187927,-7.95505735,-1.9549347,-1.23463255,20.9294183,6.6934125,8.9233177,21.3629183,6.7594145,9.1281494,3
-8.288446978,-2.772420814,-0.485272683,6.777897103,2.479939214,2.156918002,262.1774315,91.08072961,54.11116901,-8.1987505,-2.7111621,-0.83047303,20.8952157,7.59476177,8.327673,21.3439868,7.83896116,8.9324156,3
-8.462961533,-2.946431044,-1.141395362,7.700227255,2.554008394,2.27389702,280.1603775,95.47840543,62.28052673,-7.37965395,-2.67104555,-1.5407176,29.1675146,8.3859832,9.8771339,29.171677,9.4491899,9.818456,3
-8.924853371,-2.587741278,-1.080260996,8.159903666,2.817845889,2.3759424,296.1007215,93.66993098,63.88735838,-7.87422525,-1.9788849,-1.51544865,30.6637334,9.6310866,9.9940807,31.6744304,10.5521132,10.7640794,3
-8.784534654,-2.643326895,-1.062188841,8.100469434,2.785480448,2.503681833,292.5846457,94.02067931,66.57125724,-7.15033085,-1.94356485,-1.5459851,27.3542583,7.6477308,10.6237684,27.6037475,8.1494878,10.8973758,3
-8.452851259,-2.697992048,-0.702017303,7.016943113,2.545897142,2.202830291,269.0049694,90.82934777,56.58905627,-8.3939445,-2.3525079,-1.14122675,21.5511098,8.2281404,8.362745,21.5091978,9.5334254,8.6285921,3
-8.230212298,-2.647468251,-0.933218275,6.818977483,2.362907107,2.029472958,261.7143683,86.88997384,54.67792372,-8.2454535,-2.74529115,-1.29630435,20.6545728,6.71289555,8.0102143,20.7822715,7.6852355,8.9271082,3
-8.092965119,-2.481574017,-0.893698034,6.82392149,2.410711743,2.088152132,259.2115496,84.7114685,55.59752623,-7.8550652,-1.953751,-1.2975018,21.3978655,7.1524028,8.8134335,21.5954555,7.1662455,9.2002294,3
-8.587884051,-2.802862183,-0.834922822,7.427995915,2.554652534,2.345800895,278.0304846,92.8592771,60.94607447,-7.66705635,-2.5057893,-1.3600226,23.2273262,7.5233286,9.0443897,24.7868749,8.3070088,10.7268905,3
-8.139200385,-2.684674642,-0.952889162,6.885943321,2.505481785,2.018974731,261.056053,89.91480803,54.64867586,-8.004754,-2.82372805,-1.3382172,21.9899166,7.4426979,8.8442045,22.6581266,9.0365826,9.3794915,3
-8.102229101,-2.47964239,-0.730629848,6.854425848,2.353501949,2.067040927,259.8664636,83.70794294,53.66203727,-7.98020485,-1.83638125,-0.91670997,21.8360219,7.476508,8.4170128,22.1785119,8.4297257,8.6541357,3
